date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,new_vaccinations
2020-02-18,16.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,16.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,16.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,16.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,16.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,16.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,16.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,17.0,1.0,0.0,0.0,0.0,0.0
2020-02-26,27.0,10.0,0.0,0.0,0.0,0.0
2020-02-27,46.0,19.0,0.0,0.0,0.0,0.0
2020-02-28,48.0,2.0,0.0,0.0,0.0,0.0
2020-02-29,79.0,31.0,0.0,0.0,0.0,0.0
2020-03-01,130.0,51.0,0.0,0.0,0.0,0.0
2020-03-02,159.0,29.0,0.0,0.0,0.0,0.0
2020-03-03,196.0,37.0,0.0,0.0,0.0,0.0
2020-03-04,262.0,66.0,0.0,0.0,0.0,0.0
2020-03-05,482.0,220.0,0.0,0.0,0.0,0.0
2020-03-06,670.0,188.0,0.0,0.0,0.0,0.0
2020-03-07,799.0,129.0,0.0,0.0,0.0,0.0
2020-03-08,1040.0,241.0,0.0,0.0,0.0,0.0
2020-03-09,1176.0,136.0,2.0,2.0,0.0,0.0
2020-03-10,1457.0,281.0,2.0,0.0,0.0,0.0
2020-03-11,1908.0,451.0,3.0,1.0,0.0,0.0
2020-03-12,2078.0,170.0,3.0,0.0,0.0,0.0
2020-03-13,3675.0,1597.0,7.0,4.0,0.0,0.0
2020-03-14,4585.0,910.0,9.0,2.0,0.0,0.0
2020-03-15,5795.0,1210.0,11.0,2.0,0.0,0.0
2020-03-16,7272.0,1477.0,17.0,6.0,0.0,0.0
2020-03-17,9257.0,1985.0,24.0,7.0,0.0,0.0
2020-03-18,12327.0,3070.0,28.0,4.0,0.0,0.0
2020-03-19,15320.0,2993.0,44.0,16.0,0.0,0.0
2020-03-20,19848.0,4528.0,67.0,23.0,0.0,0.0
2020-03-21,22213.0,2365.0,84.0,17.0,0.0,0.0
2020-03-22,24873.0,2660.0,94.0,10.0,0.0,0.0
2020-03-23,29056.0,4183.0,123.0,29.0,0.0,0.0
2020-03-24,32986.0,3930.0,157.0,34.0,0.0,0.0
2020-03-25,37323.0,4337.0,206.0,49.0,0.0,0.0
2020-03-26,43938.0,6615.0,267.0,61.0,0.0,0.0
2020-03-27,50871.0,6933.0,342.0,75.0,0.0,0.0
2020-03-28,57695.0,6824.0,433.0,91.0,0.0,0.0
2020-03-29,62095.0,4400.0,533.0,100.0,0.0,0.0
2020-03-30,66885.0,4790.0,645.0,112.0,0.0,0.0
2020-03-31,71808.0,4923.0,775.0,130.0,0.0,0.0
2020-04-01,77872.0,6064.0,920.0,145.0,0.0,0.0
2020-04-02,84794.0,6922.0,1107.0,187.0,0.0,0.0
2020-04-03,91159.0,6365.0,1275.0,168.0,0.0,0.0
2020-04-04,96092.0,4933.0,1444.0,169.0,0.0,0.0
2020-04-05,100123.0,4031.0,1584.0,140.0,0.0,0.0
2020-04-06,103374.0,3251.0,1810.0,226.0,0.0,0.0
2020-04-07,107663.0,4289.0,2016.0,206.0,0.0,0.0
2020-04-08,113296.0,5633.0,2349.0,333.0,0.0,0.0
2020-04-09,118181.0,4885.0,2607.0,258.0,0.0,0.0
2020-04-10,122171.0,3990.0,2767.0,160.0,0.0,0.0
2020-04-11,124908.0,2737.0,2736.0,-31.0,0.0,0.0
2020-04-12,127854.0,2946.0,3022.0,286.0,0.0,0.0
2020-04-13,130072.0,2218.0,3194.0,172.0,0.0,0.0
2020-04-14,131359.0,1287.0,3294.0,100.0,0.0,0.0
2020-04-15,134753.0,3394.0,3804.0,510.0,0.0,0.0
2020-04-16,137698.0,2945.0,4052.0,248.0,0.0,0.0
2020-04-17,141397.0,3699.0,4352.0,300.0,0.0,0.0
2020-04-18,143342.0,1945.0,4459.0,107.0,0.0,0.0
2020-04-19,145184.0,1842.0,4586.0,127.0,0.0,0.0
2020-04-20,147065.0,1881.0,4862.0,276.0,0.0,0.0
2020-04-21,148291.0,1226.0,5033.0,171.0,0.0,0.0
2020-04-22,150648.0,2357.0,5279.0,246.0,0.0,0.0
2020-04-23,153129.0,2481.0,5575.0,296.0,0.0,0.0
2020-04-24,154999.0,1870.0,5760.0,185.0,0.0,0.0
2020-04-25,156513.0,1514.0,5877.0,117.0,0.0,0.0
2020-04-26,157770.0,1257.0,5976.0,99.0,0.0,0.0
2020-04-27,158758.0,988.0,6126.0,150.0,0.0,0.0
2020-04-28,159912.0,1154.0,6314.0,188.0,0.0,0.0
2020-04-29,161539.0,1627.0,6467.0,153.0,0.0,0.0
